product_id,product_name,category,price,discount_percentage,rating,rating_count,review_title,discounted_price,img_link,product_link,general_cat,category_numerical
B09GFPN6TP,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) |",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,113.99,0.21,4.1,313832,"Best phone for below normal use,Good mobile for minimal usage , but technically highly worth,For simple use,Ok,Good quality product,Good unit,Good,Best Budget mobile",89.99,https://m.media-amazon.com/images/I/41i7LM0pGwL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-9A-Sport-Octa-core-Processor/dp/B09GFPN6TP/ref=sr_1_432?qid=1672895872&s=electronics&sr=1-432,Mobiles&Accessories,12
B08VB57558,"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,899.99,0.49,4.2,27790,"WORTH BUY ! THE BEST,Good for the price.",455.88,https://m.media-amazon.com/images/I/41ezRvTwcaL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Galaxy-Cloud-128GB-Storage/dp/B08VB57558/ref=sr_1_434?qid=1672895879&s=electronics&sr=1-434,Mobiles&Accessories,12
B09NY6TRXG,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,143.99,0.29,3.9,276,"Decent,Sad But Don't Buy,Ók,Nice mobile in this bugdet,Performance below low budget phone,Good performance,Budget phone,Very good product nice photo and display",101.99,https://m.media-amazon.com/images/I/41hI-UvnhFL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POCO-C31-Royal-Blue-RAM/dp/B09NY6TRXG/ref=sr_1_455?qid=1672895879&s=electronics&sr=1-455,Mobiles&Accessories,12
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) |",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,233.99,0.28,4.1,18998,"Phone, camera, heating - works for me, may not for all,Good Mobile,Good but not excellent under this budget,Worth the price at 9499,Ok type phone... but unable to make videocall within same service provider.,Phone review,Budget king,Battery backup is good",167.99,https://m.media-amazon.com/images/I/41Ims-JX0kL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Stardust-Storage-5000mAh-Battery/dp/B0B4F4QZ1H/ref=sr_1_496?qid=1672895894&s=electronics&sr=1-496,Mobiles&Accessories,12
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft,Electronics|PowerAccessories|SurgeProtectors,17.99,0.14,4.5,20668,"Good product with bad resellers,Works great,Best in Class.,Best quality surge protector,Sturdy and Safe Surge Protector!,Good,Perfect product.,Best quality",15.47,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21m+6LxEnOL._SY300_SX300_.jpg,https://www.amazon.in/Belkin-Essential-F9E400zb1-5MGRY-4-Socket-Protector/dp/B0083T231O/ref=sr_1_430?qid=1672903016&s=computers&sr=1-430,PowerAccessories,15
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth",Electronics|WearableTechnology|SmartWatches,239.99,0.91,4.2,13937,"Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good",21.59,https://m.media-amazon.com/images/I/41WCgGbvwhL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF57RN3K/ref=sr_1_1?qid=1672895748&s=electronics&sr=1-1,WearableTechnology,18
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes,",Electronics|WearableTechnology|SmartWatches,119.99,0.8,4.3,27696,"7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience",23.98,https://m.media-amazon.com/images/I/41sHRWXCfvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6/ref=sr_1_4?qid=1672895748&s=electronics&sr=1-4,WearableTechnology,18
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated",Electronics|WearableTechnology|SmartWatches,95.88,0.75,3.8,17831,"Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv",23.99,https://m.media-amazon.com/images/I/41d69zua5LL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5B6PQCT/ref=sr_1_5?qid=1672895748&s=electronics&sr=1-5,WearableTechnology,18
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69""",Electronics|WearableTechnology|SmartWatches,59.99,0.62,4.1,10689,"Sumit Nath,For the price, it is a good purchase but can be better,Happy with product...,It's really smart with elegant design,Amazing,Noise,All good,Good",22.78,https://m.media-amazon.com/images/I/41Peg4pz7fL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LVS732/ref=sr_1_13?qid=1672895748&s=electronics&sr=1-13,WearableTechnology,18
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal",Electronics|WearableTechnology|SmartWatches,83.88,0.79,3.9,21796,"Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average",17.99,https://m.media-amazon.com/images/I/41rxRY5TDSL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Activity/dp/B09V12K8NT/ref=sr_1_15?qid=1672895748&s=electronics&sr=1-15,WearableTechnology,18
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display,",Electronics|WearableTechnology|SmartWatches,47.99,0.6,4,30254,"Ranjitha,Good one,Best One!!!,Good and average usage,IT'S BEEN GOOD,Good,Noise,Overall good product",19.19,https://m.media-amazon.com/images/I/41qqmdUWnhL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09NVPSCQT/ref=sr_1_28?qid=1672895755&s=electronics&sr=1-28,WearableTechnology,18
B09YV4RG4D,Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports,Electronics|WearableTechnology|SmartWatches,95.99,0.81,4.2,22636,"Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad",17.99,https://m.media-amazon.com/images/I/41ApzUQQFVL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV4RG4D/ref=sr_1_29?qid=1672895755&s=electronics&sr=1-29,WearableTechnology,18
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth",Electronics|WearableTechnology|SmartWatches,239.99,0.91,4.2,13937,"Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good",21.59,https://m.media-amazon.com/images/I/41mzbWC6AkL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF54972T/ref=sr_1_33?qid=1672895755&s=electronics&sr=1-33,WearableTechnology,18
B09YV4MW2T,Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling,Electronics|WearableTechnology|SmartWatches,119.99,0.78,4.2,29471,"Worth the price, expecting good performance on extended use,According to this price is value for money Good product,Good budget calling smart watch.,Just Go For It,It's good product in this range,Very Good watch in this price Range,Good Product as per the price charged,Good in budget",26.39,https://m.media-amazon.com/images/I/41Mce3f9faL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV4MW2T/ref=sr_1_34?qid=1672895755&s=electronics&sr=1-34,WearableTechnology,18
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth",Electronics|WearableTechnology|SmartWatches,239.99,0.91,4.2,13937,"Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good",21.59,https://m.media-amazon.com/images/I/41ivjqdXb0L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF563HB4/ref=sr_1_37?qid=1672895755&s=electronics&sr=1-37,WearableTechnology,18
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth",Electronics|WearableTechnology|SmartWatches,239.99,0.91,4.2,13937,"Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good",21.59,https://m.media-amazon.com/images/I/410VGCE+q2L._SY300_SX300_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF4YBLPX/ref=sr_1_41?qid=1672895755&s=electronics&sr=1-41,WearableTechnology,18
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel",Electronics|WearableTechnology|SmartWatches,203.99,0.76,4.3,17159,"Nice watch but some cons,Great device for the budget !! And amazing amazon service!!,Good watch in this price,Watch faces could have been better,Amoled Screen & Touch, Average Wrist Band.",47.99,https://m.media-amazon.com/images/I/41r1d8a2WGL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Resolution-Connection-Assistance/dp/B0B3N7LR6K/ref=sr_1_44?qid=1672895755&s=electronics&sr=1-44,WearableTechnology,18
B09ZQK9X8G,Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with,Electronics|WearableTechnology|SmartWatches,71.99,0.5,4.1,5179,"Some improvement required,Not best for tracking sleep, calories burnt of heart rate.,Noise,Noise watch is good,NOISE,Noises,Bluetooth calling,Noise",35.98,https://m.media-amazon.com/images/I/413x7j3Z30L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Bluetooth-Fully-Functional-Brightness/dp/B09ZQK9X8G/ref=sr_1_45?qid=1672895755&s=electronics&sr=1-45,WearableTechnology,18
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth",Electronics|WearableTechnology|SmartWatches,239.99,0.91,4.2,13937,"Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good",21.59,https://m.media-amazon.com/images/I/41Fq27ZjJfL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF54LXW6/ref=sr_1_49?qid=1672895762&s=electronics&sr=1-49,WearableTechnology,18
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes,",Electronics|WearableTechnology|SmartWatches,119.99,0.8,4.3,27696,"7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience",23.99,https://m.media-amazon.com/images/I/41-CKEKnjyL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_54?qid=1672895762&s=electronics&sr=1-54,WearableTechnology,18
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display,",Electronics|WearableTechnology|SmartWatches,47.88,0.5,4,30254,"Ranjitha,Good one,Best One!!!,Good and average usage,IT'S BEEN GOOD,Good,Noise,Overall good product",23.99,https://m.media-amazon.com/images/I/41Coma77U+L._SY300_SX300_.jpg,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09PNKXSKF/ref=sr_1_59?qid=1672895762&s=electronics&sr=1-59,WearableTechnology,18
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated",Electronics|WearableTechnology|SmartWatches,95.88,0.75,3.8,17831,"Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv",23.99,https://m.media-amazon.com/images/I/411q-oMvehL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5DDJNH4/ref=sr_1_60?qid=1672895762&s=electronics&sr=1-60,WearableTechnology,18
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple",Electronics|WearableTechnology|SmartWatches,95.88,0.71,4.2,69622,"Best Budget watch,MERA WAQT BADAL KE RAKH DIYA!!,Nice product and user friendly compare to other smart watch,Nice watch...,Vikas,Nice,Not worth it,Grt",27.59,https://m.media-amazon.com/images/I/41lQan54SPL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Display-Multiple-Monitoring-Charcoal/dp/B09MQSCJQ1/ref=sr_1_64?qid=1672895762&s=electronics&sr=1-64,WearableTechnology,18
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling,",Electronics|WearableTechnology|SmartWatches,119.99,0.6,4.4,73,"Good smart watch of the Year 2023,Value for money,Best product at the price group,Best smartwatch under Rs 4000,Amazing product under 3k,Best in segment smartwatch.,Need to update app,Worthy of money",47.99,https://m.media-amazon.com/images/I/51vHAEYKeWL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Gladiator-Bluetooth-Assistant-Interactions/dp/B0BP18W8TM/ref=sr_1_71?qid=1672895762&s=electronics&sr=1-71,WearableTechnology,18
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple",Electronics|WearableTechnology|SmartWatches,95.88,0.62,4.1,48449,"NOt worth the money,Good budget smart watch with Alexa,👍,Good product,I don't have flashlight function and speaker is not working,Nice,It's little cost,Wach not working",35.99,https://m.media-amazon.com/images/I/41pfjyUPZLL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Smartwatch-Multiple-Monitoring-Resistance/dp/B096VF5YYF/ref=sr_1_89?qid=1672895770&s=electronics&sr=1-89,WearableTechnology,18
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated",Electronics|WearableTechnology|SmartWatches,95.88,0.75,3.8,17831,"Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv",23.99,https://m.media-amazon.com/images/I/41R9fDKo6iL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5D39BCD/ref=sr_1_90?qid=1672895770&s=electronics&sr=1-90,WearableTechnology,18
B097R25DP7,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch",Electronics|WearableTechnology|SmartWatches,59.99,0.68,4,67950,"Noise smartwatch,The product is good overall,Good Battery backup,Okayish product,Satisfied.,Good,It's great watch,Noise",19.19,https://m.media-amazon.com/images/I/41XH-IpxCQL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Smartwatch-Monitoring-Waterproof/dp/B097R25DP7/ref=sr_1_124?qid=1672895777&s=electronics&sr=1-124,WearableTechnology,18
B09V17S2BG,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate",Electronics|WearableTechnology|SmartWatches,83.88,0.79,3.9,21796,"Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average",17.99,https://m.media-amazon.com/images/I/41fjUA7leTL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Multiple/dp/B09V17S2BG/ref=sr_1_127?qid=1672895784&s=electronics&sr=1-127,WearableTechnology,18
B0B5CGTBKV,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated",Electronics|WearableTechnology|SmartWatches,95.88,0.75,3.8,17833,"Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv",23.99,https://m.media-amazon.com/images/I/4141l8ZBWXL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5CGTBKV/ref=sr_1_128?qid=1672895784&s=electronics&sr=1-128,WearableTechnology,18
B0BNV7JM5Y,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart",Electronics|WearableTechnology|SmartWatches,95.88,0.62,4.1,154,"Feature Wise OK at this Price But Sometimes call screen not come on the display of Watch,Problem with connection.,Good,Good watch,Worth ₹1799,Very nice product,Touch working smoothly.,Nice watch",35.99,https://m.media-amazon.com/images/I/41fXq5ZKACL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Launched-Ultra-Seamless-Personalization-Charcoal/dp/B0BNV7JM5Y/ref=sr_1_133?qid=1672895784&s=electronics&sr=1-133,WearableTechnology,18
B0B53QFZPY,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7""",Electronics|WearableTechnology|SmartWatches,71.99,0.78,3.3,4415,"just a watch not smart one... all features are to make fool of  you,Worst watch, connecting problem with phone nd automatically disconnecting from phone.,Very good quality of product and price is very low.,Good,ভালো,Damaged product supplied later on exchanged,Battery life less.,Amezing",15.59,https://m.media-amazon.com/images/I/41k-VlGbYnL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53QFZPY/ref=sr_1_134?qid=1672895784&s=electronics&sr=1-134,WearableTechnology,18
B0B3MWYCHQ,Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced,Electronics|WearableTechnology|SmartWatches,119.99,0.7,4.2,20879,"pocket friendly  smart watch for people who loves large  screen.,Value for money,Value for money product,My watch is not charging,Service,Good but it's not working now,GREAT PRODUCT....,Good product",35.99,https://m.media-amazon.com/images/I/41ziJKWj9LL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Assistance-Calculator-Monitoring/dp/B0B3MWYCHQ/ref=sr_1_145?qid=1672895791&s=electronics&sr=1-145,WearableTechnology,18
B09YV3K34W,Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling,Electronics|WearableTechnology|SmartWatches,119.99,0.78,4.2,29472,"Worth the price, expecting good performance on extended use,According to this price is value for money Good product,Good budget calling smart watch.,Just Go For It,It's good product in this range,Very Good watch in this price Range,Good Product as per the price charged,Good in budget",26.39,https://m.media-amazon.com/images/I/41vMaBVWDjL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV3K34W/ref=sr_1_168?qid=1672895791&s=electronics&sr=1-168,WearableTechnology,18
B0BGSV43WY,Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with,Electronics|WearableTechnology|SmartWatches,95.99,0.44,3.5,37,"Tap to wake up issue,Such a amazing watch.use full gestures.,Great but hand wash screen off problem,Restart problem,Nice Product. Go for it.,Super Smooth Experience,Don't buy. Keeps restarting everytime a call arrives.,Highly recommended",53.99,https://m.media-amazon.com/images/I/4123OnLZCFL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Bluetooth-instacharge-Functional/dp/B0BGSV43WY/ref=sr_1_172?qid=1672895799&s=electronics&sr=1-172,WearableTechnology,18
B09PLFJ7ZW,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call",Electronics|WearableTechnology|SmartWatches,59.99,0.6,3.9,7571,"Best for this price,Nice starter smartwatch,Work,Very light weight watch,Smart watch,Good looking,Super,Good",23.99,https://m.media-amazon.com/images/I/41lf0N5STAL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Bluetooth-Calling-Function-Monitoring/dp/B09PLFJ7ZW/ref=sr_1_182?qid=1672895799&s=electronics&sr=1-182,WearableTechnology,18
B0B53NXFFR,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7""",Electronics|WearableTechnology|SmartWatches,71.99,0.77,3.3,4415,"just a watch not smart one... all features are to make fool of  you,Worst watch, connecting problem with phone nd automatically disconnecting from phone.,Very good quality of product and price is very low.,Good,ভালো,Damaged product supplied later on exchanged,Battery life less.,Amezing",16.79,https://m.media-amazon.com/images/I/41BDYVKRmWL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53NXFFR/ref=sr_1_184?qid=1672895799&s=electronics&sr=1-184,WearableTechnology,18
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports",Electronics|WearableTechnology|SmartWatches,83.88,0.74,4,26880,"It's pretty decent,Friendly product,I love its design btw it's a descent watch .,Excellent👍💯,The Blue color is worst. BUY RED ONE,Design very good,Its worth it,Very nice",21.59,https://m.media-amazon.com/images/I/416+IXsM9lL._SY300_SX300_.jpg,https://www.amazon.in/boAt-Flash-Smartwatch-Resistance-Lightning/dp/B0949SBKMP/ref=sr_1_188?qid=1672895799&s=electronics&sr=1-188,WearableTechnology,18
B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart",Electronics|WearableTechnology|SmartWatches,83.88,0.79,3.9,21796,"Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average",17.99,https://m.media-amazon.com/images/I/41Bj3iYflTL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Multiple/dp/B09V175NP7/ref=sr_1_190?qid=1672895799&s=electronics&sr=1-190,WearableTechnology,18
B0B6BLTGTT,Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with,Electronics|WearableTechnology|SmartWatches,71.99,0.5,4.1,7148,"Value for money smartwatch for those interested in tracking their physical activity.,Noise pulse2max smart watch is awesome and looks good,Paisa wasool,One of the best smartwatches in this segment,Noise,Touch,Good value for money,Best budget segment fitness watch",35.99,https://m.media-amazon.com/images/I/41u0PC4NajL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BLTGTT/ref=sr_1_202?qid=1672895806&s=electronics&sr=1-202,WearableTechnology,18
B0B53QLB9H,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7""",Electronics|WearableTechnology|SmartWatches,71.99,0.78,3.3,4415,"just a watch not smart one... all features are to make fool of  you,Worst watch, connecting problem with phone nd automatically disconnecting from phone.,Very good quality of product and price is very low.,Good,ভালো,Damaged product supplied later on exchanged,Battery life less.,Amezing",15.59,https://m.media-amazon.com/images/I/41GXZy6dLIL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53QLB9H/ref=sr_1_209?qid=1672895806&s=electronics&sr=1-209,WearableTechnology,18
B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes,",Electronics|WearableTechnology|SmartWatches,119.99,0.8,4.3,27704,"7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience",23.99,https://m.media-amazon.com/images/I/41vjHoqVHJL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RS9DNF/ref=sr_1_214?qid=1672895806&s=electronics&sr=1-214,WearableTechnology,18
B08HV25BBQ,Noise ColorFit Pro 2 Full Touch Control Smart Watch with,Electronics|WearableTechnology|SmartWatches,59.99,0.7,4,92588,"nice product,Great watch,Ok ok,Nice 👍,Thik thak,Avarage,Smart watch,They can improve more",17.99,https://m.media-amazon.com/images/I/41zs4v3adaL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Colorfit-Pro-Control-Cloudbased/dp/B08HV25BBQ/ref=sr_1_220?qid=1672895814&s=electronics&sr=1-220,WearableTechnology,18
B0BMVWKZ8G,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling",Electronics|WearableTechnology|SmartWatches,101.99,0.76,4.3,240,"Sensors burnt my wrist upon wearing overnight,Worst to buy,👍👍,It's  good,Low battery life and it's okay to buy,Superb 😘,Good,Good product",23.99,https://m.media-amazon.com/images/I/41OEfM3qYLL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Boult-Bluetooth-Smartwatch-Brightness-Waterproof/dp/B0BMVWKZ8G/ref=sr_1_230?qid=1672895814&s=electronics&sr=1-230,WearableTechnology,18
B0BD92GDQH,"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh",Electronics|WearableTechnology|SmartWatches,83.99,0.29,3.8,758,"Na,Add bluthooth calling,Premium build watch with mid range features and some bad design choices,Happy with the purchase,Got this watch at 4499,Nyc watch with minimal features,Worth the money,No call receiving option",59.99,https://m.media-amazon.com/images/I/31OgHTags6L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/OnePlus-Display-Refresh-Multiple-Midnight/dp/B0BD92GDQH/ref=sr_1_231?qid=1672895814&s=electronics&sr=1-231,WearableTechnology,18
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28""",Electronics|WearableTechnology|SmartWatches,71.99,0.58,3.7,828,"Noise,Nice watch',DeezNuts are important,Noise,Noise,Good 👍,Noice,Noise",29.99,https://m.media-amazon.com/images/I/41DgrxyBPTL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Bluetooth-Calling-Display-Assistant/dp/B0B5GF6DQD/ref=sr_1_238?qid=1672895814&s=electronics&sr=1-238,WearableTechnology,18
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60",Electronics|WearableTechnology|SmartWatches,119.99,0.85,4.2,22638,"Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad",17.99,https://m.media-amazon.com/images/I/41-IPkI1Y5L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Sports-Tracking-Silver/dp/B09YV463SW/ref=sr_1_242?qid=1672895821&s=electronics&sr=1-242,WearableTechnology,18
